34	3.67	6.69	3.49
35	7.07	6.48	3.83
36	5.61	3.9	3.39
27.5	6.38	1.5	5.19
32.75	6.02	6.57	1.3
33.5	2.06	2.12	1.3
35	2.74	4.97	5.49
36.75	3.27	3.54	0.47
28	4.85	5.89	2.45
28.75	6.26	3.34	1.41
36.75	8.61	3.27	1.41
38.67	1.25	3.9	2.83
37.25	3.27	2.49	1.41
35.5	7.26	4.87	3.56
26.33	1.7	3.09	1.3
31.5	4.97	3.57	3.46
43.25	3.03	4.72	5.45
34.75	4.76	4.21	4.64
34.25	3.03	6.53	3.2
34	4.06	3.5	2.49
27	5.1	4.24	2.05
35.25	7.15	5.1	1.22
38	5.1	3.16	5.35
34.33	2.36	2.87	3.63
32.75	3.27	5.35	2.77
32	5.74	1.92	1.7
29	2.74	2.6	1.79
35.25	6.14	1.22	1.89
39.75	1.3	4.03	3.19
32.5	3.77	4.26	6.8
37.5	6.8	2.69	4.82
30.25	6.61	3	4.78
28.5	4.5	6.5	2.29
36.5	4.61	3.77	6.26
31.67	4.11	5.5	2.92
33	4.12	3.91	5.92
33.25	6.5	3.74	2.5
24.25	4.71	5.93	7.95
27.75	5.76	1.3	2.49
38.25	5.12	2.17	6.36
34	2.83	5.39	4.97
29	5.72	6.6	5.44
38.67	5.79	1.41	3.34
24.75	5.76	3.03	1.48
36.25	7.26	3.67	2.86
37	3.94	1.3	1.64
33.75	3.27	4.5	2.12
34.25	5.21	1.22	4.15
26.5	3.2	4.78	3.27
28.75	5.45	3.86	2.49
41.33	2.87	2.29	7.79
29.33	0.94	0.82	6.82
31.5	5.94	3.56	1.41
36.25	10.69	1.3	3
26.5	5.89	2.35	3.96
32.75	6.06	7.3	3.27
39.25	5.63	3.27	2.77
31.75	5.31	3.9	4.6
33.5	4.5	2.74	4.32
33	5.61	0.47	5.19
33	3	4.9	3.27
33.25	6.91	2.95	1.79
34.5	3.35	1.25	1.09
34.5	4.5	8.46	3.34
34.33	4.19	1.79	3.27
39.33	8.81	0.47	1.64
27.5	1.5	2.49	6.96
30.5	6.98	0.71	2.77
41	3.67	3.35	4.58
26.5	8.26	1.3	2.18
34.25	7.95	1.63	3.3
35	5.87	1.66	2.28
30.5	1.5	3.63	0.71
39	5.72	4.6	6.38
34	9.25	2.17	2.29
30	4.74	5.17	3.7
39.67	2.62	2.49	2.5
33.75	7.5	3.96	4.06
30	1.87	6.68	0.83
37.25	7.15	1.92	2.12
35.5	3.91	5.21	2.05
32.75	2.68	2.16	2.62
36.25	2.17	1.5	2.49
28.33	3.4	1.7	0.5
22	2.55	4.66	3.27
38	1.63	1.7	1.66
34.25	2.17	3.27	6.5
36	2.12	4.19	2.86
35.5	7.4	0.94	1.64
25.5	6.18	0.87	1.89
28.5	6.54	4.06	2.29
31.75	7.01	4.6	4.32
28.25	5.31	4.76	2.87
33.25	6.14	3.96	2.05
34.25	9.96	1.89	5.91
20.5	5.02	1.58	2.86
36.75	5.54	2.74	5.21
38.67	1.25	4.55	3.3
39.5	2.6	0.94	3.03
32.33	8.06	5.31	2.62
34	4.64	2.29	6.5
28	4.18	4	5.97
38	4.06	5.85	6.5
31.25	2.77	4.3	4.99
32	5.7	1.41	5.89
37.75	9.47	4.64	1.79
32.33	2.62	0.43	1.89
31	4.08	7.41	1.7
33.5	2.18	2.5	2.45
35.75	2.17	4.09	6.38
34.25	3.49	6.56	1.41
40.33	5.25	4.5	3.86
23.5	4.15	3.08	1.48
32.5	5.68	4.72	6.42
36	5.61	4.76	2.28
38	2.12	1.7	2
34.5	10.5	2.5	4.55
36	6.75	1.87	5.45
26.25	3.9	3.2	7.09
38.25	3.9	1.25	0
36	2.12	1.7	4.5
34	1.73	2.69	0
40	3.56	2.49	2.36
28.75	5.89	1.41	2.5
30	2.45	1.7	0.83
36.5	9.07	2.49	1.5
33.75	1.3	3.67	2.59
37	1.22	1.22	1.79
39	3.56	3.09	0.5
24.5	8.44	3.3	3.83
30.25	7.66	2.74	4.97
37.5	1.5	3.96	2.5
30	0.82	3.03	1.25
36	5.52	1.48	2.55
41.33	8.06	2.45	1.5
25.25	4.71	1.79	2.12
29.75	4.71	5.17	3.24
42.25	2.38	3.4	2.28
34.5	1.5	3.67	3.11
40	1.73	2.69	4.15
35.5	4.5	2.12	5.93
26.75	10.47	3.63	4.92
33	6.4	3.2	2.49
36.75	2.49	3.27	3.35
35.25	2.49	2.05	2.62
41.5	2.29	1.3	4.82
30	3.94	2.49	3.74
27.5	2.87	3.27	3.56
30	12	2.05	8.99
38.5	4.86	1.83	1.74
30	2.45	3.94	2.05
43.33	3.4	2.18	5.19
27.67	4.03	2.62	2.38
25.2	6.01	3.12	2.28
41.33	3.3	0.94	4.85
37.25	4.09	5.91	3.27
32	4.9	4.21	3.64
37	6	0	5.15
29	1.87	3.03	3.63
28.5	4.5	1.87	3.49
40	4.42	4.97	3.9
31.5	2.6	2.17	3.49
33.75	2.86	1.7	3.68
28.75	2.05	2.05	2
24.75	3.11	2.96	2.92
35.5	6.42	1.8	2.28
38.25	5.31	2.77	1.58
30.5	4.82	3.77	4.15
33.25	4.15	3.57	4.66
29.33	2.87	2.77	3.09
24.67	3.86	1.7	4.21
38.25	3.96	5.89	4.09
35.75	1.79	6.28	3.11
37.25	1.3	6.76	3.9
34.75	5.07	5.32	2.06
26.75	5.45	1.79	3.08
24.75	4.15	2.77	1.3
39	7.11	3.9	1.5
37.5	2.6	2.87	1.89
33	5.48	1.12	4.44
39.33	6.02	2.29	4.08
28.33	2.62	2.38	2.49
31	4.08	2.05	5.63
41.5	4.15	4.09	4.9
32.75	5.31	3.67	4.27
32	7.04	2.28	5.89
31.75	6.61	2.38	4.21
20.5	2.18	2.49	1.7
34.5	7.92	3.7	2.77
39.75	5.36	4.21	1.79
34.25	4.02	4.32	5.54
37	4.74	3.3	6.16
36.5	6.42	4.74	2.24
28.5	5.17	7.36	2.94
33.75	4.44	3.77	3.24
36.33	0.47	4.03	4.55
37.67	1.7	8.52	4.5
36.75	8.32	3.9	2.77
37	0	3.5	4.15
18.33	8.38	2.45	4.18
34.5	7.7	4.58	6.02
36	3.54	4.56	5.72
35.5	7.83	3.63	3.27
36.5	5.12	6.22	2.49
25	7.65	8.5	3.54
29.75	11.54	2.49	2.74
40	4	2.62	4.26
32.5	2.29	1.12	2.29
36	3	0	3
36	3	0	3
33	7.63	4.83	4.3
33	7.63	4.83	4.3
37.75	4.44	6.94	2.83
34.25	3.49	0.71	1.92
45.33	2.49	2.12	5.56
25	12.53	1.12	4.97
26.5	4.09	1.5	4.74
41	2.83	1.7	4.15
37.5	3.64	4.32	2.95
34.5	3.2	1.92	3.27
36.25	6.38	2.74	5.19
29.25	4.44	0.82	3.77
29.5	1.8	7.12	2.86
38.75	5.49	3.28	3.24
34.75	3.03	2.77	1.12
36	0	3.68	1.7
38.25	7.46	3.74	0.94
29	3.67	4.26	3.9
30.33	8.26	1.25	1.41
41.25	6.5	1.7	0.47
29.33	3.86	3.56	2.5
31.5	4.72	0	4.44
35.5	5.85	0.43	2.74
30.33	2.49	8.5	3.27
33.5	5.41	2.83	4.44
34	3.67	3.3	5.02
31.25	2.49	3.9	6.36
36.5	2.29	2.77	3.27
36.25	5.72	2.5	3.77
29	5.34	1.8	2.69
35.75	9.18	2.5	2.49
34.75	2.17	4.66	2.05
33.5	2.69	3.77	3.68
38.5	6.54	2.55	3.27
27.25	3.83	1.5	2.59
26	6.18	3.74	2.45
40.67	3.68	5.05	1.7
33	0	1.58	3.39
36	2.45	4.08	6.65
38.75	6.8	3.94	4.85
25.75	5.72	3.86	1.5
33	3.67	4.02	2.28
40.75	5.07	5.36	2.86
34.75	3.42	5.39	2.86
36.25	7.36	4.06	1.22
43.67	3.3	1.22	2.49
29	4.42	1.7	3.35
20	6.75	2.55	1.3
37	3.67	0.47	2.49
38.25	0.43	2.69	3.68
38.5	3.91	1.25	3.08
37.75	5.07	2.49	3.27
39.75	8.04	2.95	2.24
33	3	0.71	2.29
15	7.48	1	2.83
26.75	3.9	2.12	2.87
40.75	4.49	4.21	2.38
37	0	4.9	4.5
36.75	0.83	1	3.03
33.67	3.86	2.49	2.49
42.75	2.28	2.29	2.95
35.25	4.44	1.89	4.87
31.5	1.66	7.92	2.59
29.5	1.5	3.7	3
35.5	4.15	1.41	3.56
40.33	4.19	6.02	1.41
38.25	0.83	3.49	2.29
33.25	6.5	1.63	6.18
43.25	2.59	3.74	1.41
35.75	7.26	3	3.56
29	6.36	1.7	3.83
21	2.12	4.74	0.5
32.75	6.38	6.04	2.74
42	2.45	5.59	2.5
36	0	1.87	2.6
27.75	2.49	3.91	2.12
32	4.97	6	3.2
39.5	3.35	4.5	4.55
35	6.48	1.64	3.74
27.75	0.83	0.71	4.02
21.5	5.55	2.77	4.27
28.75	4.66	3.09	1.12
42.25	3.27	0.83	0.87
33.5	2.87	3.7	1
32.33	0.94	4.19	4
35	4.06	1.87	2
44.25	2.49	1.48	1.92
37	1.41	1.41	3.74
31	1.22	2.05	1.5
28.75	2.77	6.76	2.24
28.5	5.41	0.71	2.77
38.25	0.83	2.5	3.77
34	2.92	4.3	3.77
34	1.41	3.27	0.82
34	1.73	5.2	4.12
42.33	2.05	1.7	2.55
31.75	8.1	4.15	4.58
36	0	1.89	3
32	1.41	2.94	2.81
32.25	6.53	4.74	3.5
39.5	3.35	3.2	2.95
30	4.64	1.5	4.39
28.75	3.27	2.87	2.45
36	2.45	3.39	1.25
39.5	1.5	4.5	1.5
35.75	7.63	1.22	2.28
30.75	4.44	2.49	1.5
27.5	7.3	5.61	4.33
37.25	2.49	4.92	2.35
41.25	3.27	3.39	4.09
35	4.06	5.1	2.49
29.75	5.63	4.03	1.9
30	1.87	1.64	4.44
39.25	3.42	3.74	2.05
31.25	10.66	1.3	5.21
32	1.22	2.18	2.23
30.33	0.47	1.41	2.36
26.33	5.44	2.87	0.94
39	3.67	8.23	3.56
37.33	6.6	2.16	0.43
36.5	3.91	8.58	1.48
34.33	2.36	2.16	4.3
41	2.92	4	7.59
41	5.24	4.21	1.79
31.5	2.6	1.3	6.69
24	3.94	2.86	4.24
28.5	3.35	2.36	2.62
41.5	5.55	1.3	0.87
39.33	0.47	4.3	3
31.33	0.47	2.83	1.12
33.25	5.12	2.05	3.27
41	6.6	3.63	4.97
35	8.22	1.22	2.49
30.5	3.91	7.56	1.09
37.5	2.6	3.4	1.87
41.5	4.15	4.55	1.5
40	3.67	1.25	0.94
30.25	3.63	3.35	1.22
30.5	2.87	3.03	2.36
36.33	2.49	1.22	5.72
44	3.67	1.41	3.81
27.75	4.44	3.34	4.44
31	1.41	3.68	5.72
32.25	4.44	1.5	0.83
36	5.61	4.92	2.18
38.25	6.18	1	4.9
28.75	3.03	2.6	2.17
33.75	1.3	3	1.12
42.75	3.56	1.3	1.12
45.5	2.29	1.87	6.65
44.75	0.43	2.05	2.35
46	1.22	5.79	7.29
42.5	3.04	3.56	2.45
39.75	4.32	3.08	1.22
37	1.41	1.63	0.94
43.5	1.5	3.39	3.94
44	5.66	0.82	2.05
30.25	2.17	2.49	3.94
39.25	8.84	0	2.28
45.75	1.92	3.08	2.45
37.25	2.17	1.66	3.19
38	1.87	0.87	2.49
44	1.58	2.06	4.72
37.25	12.48	1.48	7.82
30.25	7.36	2.38	7.15
41.5	2.87	1.25	0.82
40	2.92	2.05	6.5
36.75	3.9	4.09	2.38
39.75	5.67	1	1.92
43.25	4.21	2.05	3.68
24	9.09	5.41	2.36
35.25	9.81	1.92	4.92
45	1.63	5.19	3.24
38.5	3.77	3.49	4.03
37.5	1.66	2.59	4.27
44	2.45	1.73	2.29
38.25	8.84	2.06	4.33
27	3.32	2.06	1.48
39.25	1.64	4.5	3.08
42.25	3.7	6.24	1.25
36.75	1.3	1.66	1.87
39.75	2.28	4.5	6.42
44.75	1.79	4	0
30.67	9.43	0	4.9
33	13.44	3.34	1.41
43.33	2.62	5.44	3.96
43.5	4.5	4.5	1.22
33.5	1.5	1.87	1.22
37.75	2.95	4.03	4.97
43.25	3.34	2.18	7.07
33	4.3	4.99	2.28
36.5	2.29	2.49	3.5
46.75	1.3	5.55	3.27
46	0.71	3.57	1.3
44.75	0.43	1.64	3.03
39.25	5.63	1.73	2.38
40.75	5.17	3.28	3.96
37.25	2.95	4.49	2.12
38.5	2.18	2.49	1.92
45	0	0	1.41
41	1.63	2.83	1.41
39.25	0.43	3.11	4.85
36	4.64	1.12	1.41
38.67	12.5	1.41	6.44
22	6.89	1.79	3.81
36.25	2.17	2.28	3.34
39.5	7.43	3.57	4.09
37.25	3.11	3.3	1.3
36	1.87	2.74	1.79
41.5	2.29	3.4	2.86
30	7.04	1.87	2.77
32	5.05	2.05	3.08
42	2.55	2.69	2.06
36.5	4.5	4.15	4.09
33.5	2.29	2.05	4.24
39	1	3.35	4.12
42.67	0.94	2.59	8.26
33.75	2.49	5.07	5.52
31.75	2.95	4.15	1.3
42.5	3.28	6.76	5.79
37	0.82	1.7	2.45
37.5	2.06	2.49	5.02
42.4	1.62	2.4	2.74
37.25	4.6	1.92	4.92
35	1.41	0.82	3.27
38	1.41	4.92	2.59
41.75	5.31	0.47	1.48
34.25	1.79	1.92	5.25
38.25	1.48	3	2.38
34.25	8.55	3.7	2.12
35.25	6.5	2.45	7.04
33.75	1.3	4.19	5.83
40	5.43	1.5	4.72
40.25	3.96	2.16	2.49
36	3.08	4.09	3.77
37	2.74	3.27	3.32
43.5	4.5	1.25	3.27
35	5.62	3.06	2.49
28.67	4.64	2.45	3.39
34.75	6.42	2.87	4.09
33	4.12	2.24	4.42
30.25	4.97	3.56	3.03
38	5.83	1.41	4.11
34.75	6.02	1.25	3.2
28.75	2.38	1.87	3.57
28.33	1.25	2.49	0.82
40.5	3.77	4.82	3.67
34	2.12	1.25	4.82
39	2.45	2.36	1.92
40.25	7.22	1.79	2.49
30.5	1.12	2.49	0
24	3.27	3.09	3.2
36	4.74	1.92	2.95
34.25	1.79	3.74	5.68
33	2.55	4.38	6.04
41.5	1.8	3.77	4.99
32	1	3	0
27.33	3.4	4.64	4.64
38.75	4.26	4.78	2.49
35.75	6.46	6.48	4.5
27.33	1.25	1.22	1.7
40	7.31	4.44	2.29
36.33	2.49	5.66	1.79
33.5	4.15	2.28	1.92
39.25	2.17	5.24	2.68
31.8	6.55	3.43	1.48
31.75	6.38	3.64	3.81
42.75	3.34	5.54	4.12
22.25	9.01	1.64	1.7
30.75	3.9	0.43	4.9
33	2.45	3.86	5.12
37.75	7.12	1.22	4.26
29.75	5.63	1.63	4.26
43	2.74	3.54	3.35
32.75	6.02	4.74	4.76
31	4.06	4.72	2.59
36.25	2.05	3.4	2.5
33.67	3.3	5.94	7.41
34.25	2.86	4.36	2.12
40.75	5.93	1.41	2.12
29.67	0.47	0.47	2.87
26	4.64	3.83	2.96
35.75	8.76	4.5	2.45
34	4.74	6.22	6.61
31	5.61	4.97	5.1
37.25	7.76	0.82	7.35
30	2.12	2.16	3.4
26.33	3.4	5.07	3.09
41.5	4.61	3.03	3.04
35.75	0.43	0.94	3.08
34.25	6.02	1.66	3.19
37.5	5.85	5.1	4.32
29.25	0.83	3.67	8.04
26.67	2.87	2.45	2.87
36	5.61	2.49	6.18
35.25	1.3	4.66	2.12
36	2.12	6.57	3.49
38.25	9.34	1.87	1.22
32.5	2.29	7.04	1.5
24.75	6.87	4.07	4.06
41.5	5.5	2.59	6.22
34.25	2.38	2.05	1.7
39	2.45	6.98	0
31.67	11.03	1.5	1.89
32	4.06	3.3	2.38
31	6.82	2.5	3.7
41.33	5.91	3	4.06
37.75	1.3	7.22	1.22
36	2.45	5.1	0.87
34.33	1.89	2.45	2.12
33	7.35	3.14	5.7
31.67	1.25	6.16	2.17
30.75	10.21	1.09	3.2
38.5	3.77	1.8	1.66
33.67	3.86	3.4	5
40.33	6.55	3.3	4.24
34.5	5.59	4.5	1.64
31.75	4.21	1.92	4.26
39	3	4.21	1.92
37.25	2.49	0.94	0.82
37.5	3.35	4.24	0.47
41.33	4.5	2.17	2.87
31.75	1.3	3.27	1.92
26.33	1.7	0	0
36.67	5.73	1.25	7.89
37.33	1.25	1.79	1.41
33	5.79	1.12	3.9
36.5	7.89	4.44	7.82
30	6.48	1.25	2.49
23.75	5.49	2.05	2.17
36	6.96	5.76	4.27
33.5	3.91	4.08	2.28
32.5	2.87	1.87	1.22
38.5	4.33	3.11	7.14
25	1	0.94	3.68
23	4	1.5	0.5
37.5	4.5	3.67	1
27	6.36	1.41	1.41
30.75	6.14	3.39	5.94
33.25	10.11	2.45	5.19
31.33	1.25	2.74	2.87
24	4.24	2.87	4.44
35	8.75	1.8	3.68
35	1.41	4.24	1.92
36.25	0.43	0.5	2.35
42.75	1.92	4.12	2.06
32.75	4.21	4.76	4.15
30	2.45	3.56	0.47
37.5	5.32	0.5	3.03
40	3.24	3.77	3.67
31	8.4	3.42	5.05
41	3.81	1.3	4.32
28	5.87	1.87	5.63
30.75	5.12	2.86	2.49
35.75	3.49	4.5	3.42
36.33	6.02	0	2.16
37.5	4.56	7.01	3.61
36.75	13.27	4.09	2.45
31.25	6.61	4.76	1.79
26.75	8.9	1.3	1.79
37	5.1	3.11	0.94
32.33	3.3	2.16	3.67
36.67	0.94	2.87	5.32
42.5	3.5	3.57	0.82
35.25	6.5	2.49	3.2
25	2.45	1.79	5.96
40.25	4.76	3.27	2.6
36.75	5.36	5.63	2.5
35	5.61	2.69	3.5
40.25	6.61	2.69	2.96
29.25	2.59	0.94	3.49
27.25	6.61	2.28	0
42	5.52	1.25	5.1
33.25	1.79	0	0.47
36	4.24	1.66	2.49
40.5	5.68	0.83	2.86
33	0	2.86	2.62
32	4.34	2.86	5.56
41.33	6.24	1.79	0.94
38.67	0.47	1.63	2
37	2.83	5.79	4.92
39.75	3.9	1.64	5.41
40.75	9.18	2.29	3.5
26	3	1.5	2.86
32.75	5.76	7.02	3.56
40.5	4.97	6	2.38
37.25	1.3	4.71	2.18
37.5	3.35	1.41	0
44	2.45	2.95	1.87
32	9.3	2.12	0.47
24.25	0.43	4.09	3.11
33	2.83	2.17	2.49
42.25	4.92	2.86	3.35
37.75	1.3	2.12	1.5
39.5	2.6	2.05	5.19
44.75	1.79	3.92	2.06
29.75	7.76	0	4.5
32.75	2.17	1.7	3.77
38	7.71	3.77	1.48
37	1.41	4.24	2.62
36	2.45	2.05	3.49
38	4.3	2.28	3.64
41.5	5.94	2.74	6.3
28	12.19	1.48	4.09
33.25	1.79	0.94	0.83
42.75	4.32	2.95	0.43
40	0.71	4.21	2.12
38.5	2.6	6.69	2.17
42.67	2.05	0.83	6
34.25	11.32	0.5	3.5
28.5	7.83	2.77	3.54
32.67	7.93	4.26	2.05
41	5.2	4.09	2.49
39.33	0.47	4.03	2.49
32.75	5.4	4.64	2.59
43.75	2.49	3.27	3.9
35	8.22	2.29	3.34
25.25	3.83	1.8	6.38
35	2.74	2.62	3.2
36.25	4.6	4.64	4.11
37.75	1.3	3.27	2.49
37	1.41	6.8	2.38
45	2.45	0	3.86
32.25	9.28	1.3	2.96
24.75	0.83	3.57	4.5
30.75	5.76	3.27	2.77
43.5	4.97	2.69	2.69
35	1.41	2.96	0.47
32.25	1.3	5.54	0
37.33	5.25	0.47	3.09
38.5	8.2	2.83	2.68
31.5	3.84	2.49	3.77
26	1.87	2.69	4.27
39.75	6.14	4.44	4.36
39	5.79	2.69	2.12
38.75	0.43	4.97	7.36
40	5.52	1.89	1.48
33.75	6.76	5.12	3.35
23.75	5.63	0.82	2.87
30	8.75	3.34	3.46
41.25	2.49	1.25	0.94
35.25	2.49	4.76	0.71
38	1.41	2.59	1.89
41.5	2.5	1.87	1
30	6.52	1.48	4.15
28.4	2.58	5.55	3.44
31.67	1.89	2.62	5.25
42.5	4.15	2.68	2.87
34.67	1.25	1.7	2.12
36.5	2.18	3.35	2.29
41.75	2.38	1.22	3.67
33.25	3.49	4.99	2.96
31.75	2.68	2.69	1.3
33.75	4.82	4.72	2.77
38	5.34	3.27	4.38
29	1.41	4.44	5.34
35.25	4.82	1.41	3.61
41.25	7.46	1.25	1.92
30.5	4.33	3.2	3.67
28.75	9.18	2.05	0.94
37	5.35	2.68	0.47
36	0	2.68	1.89
30.25	0.43	1.48	4.92
38.33	0.94	2.45	3.27
39.25	10.18	2.69	1.3
27.5	2.87	2.86	6.04
32	4.9	0.43	2.49
42.25	5.31	3.4	5.1
33	4.24	1.79	1.63
33.25	2.77	2.18	1.66
43.5	3.2	2.74	1.79
30.75	8.29	2.17	1.3
26	1.58	3.2	4.92
36.75	6.14	3.27	3.77
41.75	3.34	1.48	5.36
33.5	7.3	1.3	1.7
38	3.56	2.83	1.25
42.75	2.86	0.83	2.05
29.25	5.8	3.54	5.36
29.5	3.91	6.18	3.03
37.75	4.92	2.86	1.48
42.25	3.49	7.68	1.3
36	3	1.25	0.94
41.67	0.47	1.79	6.94
38.75	10.33	2.28	6.28
35	1.41	2.62	2.6
31.33	6.55	1.63	2.55
36.75	5.76	2.74	4.92
39	0.71	2.29	6.34
36.5	2.87	4.85	2.29
41.5	2.6	1.92	3.96
39.25	13.48	3.04	3.2
28.5	6.1	1.66	4.44
25	11.58	4.64	0
38.4	6.53	2.05	5.72
35	2.74	3.3	5
33	4.64	3.03	4.32
45.67	2.62	2.49	5.44
34.67	1.89	3.27	0.82
36	2.45	3.83	2.49
37.33	1.25	2.05	1.7
38.25	4.44	3.64	4.82
18	6	2.49	5.58
34.75	3.83	1.48	2.87
37.33	15.08	1.7	1.92
29.75	3.49	1.79	1.79
27	3.54	2.69	6.38
37.75	8.9	4.03	5.7
34.25	2.17	1.8	1.87
36.75	2.49	5.74	3.27
43	3.16	1.8	2.55
31.25	2.05	3.91	3.77
30.75	3.9	4.26	2.87
35.75	6.34	1.41	2.16
37.75	4.44	3.08	1.58
33.75	2.49	3.94	4.85
37.5	4.92	2.17	7.79
40.75	8.58	2.86	5.36
30.5	2.29	2.05	2.45
31.75	5.54	3.68	2.16
41.25	4.44	3.77	1.92
37.67	1.25	4.76	3.09
33	3	2.68	1.7
43	2	1.25	1
37.2	6.79	1.85	6.6
30	0	2.87	1.41
31.75	1.3	4.76	0.87
38.75	7.36	2.95	0.43
32	2.45	5.68	5.74
37.25	4.26	2.68	3.28
42.25	3.42	4.77	5.68
31.5	1.5	2.62	2.05
29.5	0.87	3.27	1.66
40.25	4.26	4.97	2.45
38.5	1.5	2.92	6.6
40.25	1.64	4.19	0.47
33.33	6.34	2.12	1.41
37.5	8.53	1.92	3
35	1.41	1.3	0.94
29.67	6.94	3.11	1.41
36	6.48	4.97	4.15
38.75	3.7	3.42	3.35
33.75	1.3	4.64	4.85
39.75	1.48	4.36	4.56
36.75	6.5	2.6	2.29
30.5	3.57	4.49	2.6
31	5.74	4.56	2.49
41.25	6.87	1.48	3.64
35.75	3.56	4.06	4.24
38.75	1.79	2.62	2.29
42.5	3.57	3.09	3.86
31	3.08	4.61	7.37
34.25	2.38	6.04	4.92
41.5	3.28	2.59	0.83
40.25	3.27	0.71	1.22
34	1.41	1.25	0.82
38.25	3.56	3.61	3.03
41.25	3.34	2.49	3.56
33.25	2.49	1.3	2.74
32.33	0.47	2.94	3.67
39	5.61	5.25	5.66
39.25	2.17	3.27	1.87
32.25	2.86	0	3.56
36.25	5.21	1.3	1.79
34.5	6.54	3.56	2.12
29.75	4.49	1.25	6.6
28.5	3.64	2.74	2.77
38	3.81	3.83	0.94
35.25	1.92	3.54	6.83
35.75	3.49	5.91	4.5
37.25	4.82	2.69	4.92
28.25	1.92	5.79	2.06
23	3.74	1.3	4.64
42.25	4.38	2.69	6.2
34.67	1.89	2.62	1.09
36.5	0.87	2.95	0.83
40.25	3.42	6.6	3.56
35.25	7.46	3.4	5.48
29.5	3.35	4.32	3.56
27.75	4.49	2.86	2.77
36	9.25	3.4	0.94
36	0	3.86	2.62
37.75	1.79	1.79	2.95
46	2.83	3.49	4.03
29.33	0.47	2.16	5.76
27.67	6.55	2.36	3.42
39.25	3.96	2.95	0.43
38	6.82	2.55	3.9
31.75	4.09	4.06	1.41
36.5	3.57	2.69	2.59
41.75	9.2	2.49	3
25.5	4.03	3.74	7.87
33.75	3.49	3.35	1.79
41.75	1.09	2.86	1.8
29.75	6.91	5.87	4.44
40.5	1.66	3.46	2.92
44.5	1.8	6.04	6.52
34	7.11	4.55	1.87
29.75	4.26	4.15	4.82
36	2.12	4.11	0.87
40.5	2.96	3.83	2
39.5	2.87	2.45	2.62
37	6.6	2.64	2.4
41.25	3.9	2.94	8.5
35	3	3.74	4.32
34.5	2.6	3.67	1.3
38	9.9	2.55	1.41
34.5	1.5	1.41	3.96
36	0	4.19	5.26
42.25	4.26	2.17	3.54
38.75	8.17	2.12	5.12
28.5	4.97	2.35	2.49
38.75	4.71	2.6	2.59
36.25	6.68	5	3.77
29.75	4.26	0.47	4.55
42	2.45	2.18	1.25
36.33	8.5	0.83	1.25
27.25	2.17	1.58	3.63
34.8	3.06	3	2.64
40.33	1.89	2.29	2.36
30.5	4.15	1.92	3
31	5.66	0.82	2.77
39.25	5.31	3.7	1.48
32.75	7.15	5.76	0.87
23.25	8.58	2.28	2.24
33	9.72	1.89	3.68
34.75	4.55	5.66	2.5
29	1.41	3.57	0.47
38.25	1.92	1.87	5.02
36.5	11.01	1.3	1.25
27.75	5.54	3.2	7.15
33	2.45	3.3	2.74
41.75	3.83	2.05	1.63
37.25	1.64	5.36	2.12
39	3.67	1.22	4.6
42	7.35	3.42	3.2
29.75	7.36	1.12	4.97
29.25	2.49	2.6	2.59
41.75	4.92	2.17	6.34
33	2.55	3.27	3.91
30.25	4.09	1.22	3.24
36.25	7.4	0.82	4.97
35	8.31	3.32	2.12
31.5	3.35	1.89	0
37.25	5.76	2.58	4.07
33.75	9.81	3.49	2.17
27.5	8.53	2.62	1.41
29.25	7.4	1.48	2.29
39.33	2.49	4.61	1.41
36.25	0.43	1.3	3.27
34.5	1.5	2.6	1.92
42	2.55	4.66	1.87
38.33	0.94	4.78	3.74
34	2	2.45	4.08
36.75	5.8	1.3	4.02
29	16.2	3.2	4.85
33.75	2.49	6.34	6.02
31.75	7.82	2.95	5.32
36.25	6.02	3.3	1.58
32.25	2.49	6.2	2.55
37	4.06	1.64	4.6
39.25	6.26	3.3	3.09
32	2.45	0.94	2.87
36.5	0.5	5.5	1.41
39.5	4.5	2.62	3.3
28.75	5.89	3.56	4.5
32	5.87	5.8	5.79
37.33	4.99	1.41	2.16
35.5	10.69	1.25	6.42
33.75	5.12	5.1	6.16
34.75	4.26	3.27	5.22
39.75	3.11	1.41	1.25
35.25	1.92	2.76	3.5
39.5	1.5	2.55	4.99
40	5.15	4.15	5.89
33.75	1.3	0.94	3.4
32.25	2.49	3.91	5.32
41.67	2.49	2.12	0.47
37	1	1.25	1.7
33.67	3.86	3.77	2.29
37.25	6.5	0.87	3.4
36.5	6.42	5.85	1.41
30	4.74	2.6	3.84
37	6.6	3.24	2.29
38.25	5.76	4.21	6.02
37.25	1.3	3.27	5.25
40.25	3.49	2.59	3.64
31	12.03	1.3	3.09
26	3.52	3.77	5.37
34.33	3.09	5.43	4.92
41.5	4.03	4.32	3.56
37.67	1.25	3.27	3.28
36	4.24	1.25	3.35
39.2	3.76	4.41	6.06
32.33	0.94	1	3.63
28.25	2.86	1.92	6.34
38	6.16	6.8	3.84
34.5	4.5	3.77	5.36
33.5	2.5	1.66	0.5
41.75	3.03	4.82	3.77
28	10.25	4.5	5.25
34.33	1.25	4.79	2.94
38.25	5.93	5.1	4.64
38.25	3.9	1.7	2.77
37	2.45	2.45	1.66
36	3.67	4.15	2.49
39.5	11.06	4.6	3.04
29.33	3.77	1.22	6.18
32.75	3.77	5.12	3.57
42.67	2.49	3.35	6
37.25	4.26	4.55	1.66
