40	6.6	11.75	2.49	13.75	4.97
28.25	0.83	17	1.22	15.75	2.86
30.33	2.49	12.33	4.99	12	7
40	2.45	19	5.34	16.4	2.8
24.33	3.3	16	3.61	12.33	4.5
32.5	0.5	17.33	2.87	11.67	4.03
35.75	5.72	12.25	3.7	16.5	3.2
30	8.92	15.25	2.17	16.5	3.35
26	3.08	12.5	3.84	16.75	3.77
36.75	4.44	13.33	2.62	12.5	1.5
33	4.95	16.5	4.56	13.75	2.59
31.75	5.07	16.75	2.86	17.5	2.29
36.75	4.92	15.75	2.28	9.5	4.5
34.5	5.02	14.75	1.09	18.5	3.57
26	3.24	17	3.08	17.75	1.79
40.75	3.7	9.5	4.97	12	2.83
36.25	0.43	14.25	3.7	18.67	2.62
35	2.92	13.67	3.09	11	0
33.75	8.26	12.25	1.92	12.25	6.94
31	1.41	12	5.1	19	0.82
26	3.67	17	3.24	14.25	1.92
41	4.06	16.5	3.84	11.67	5.31
37.5	0.5	16.5	4.5	11.25	3.9
37.8	3.06	15.6	3.2	16.25	2.95
42.33	2.49	14.67	0.47	15	4.12
33.5	3.84	5.75	2.49	22	2.12
25.5	5.5	14.67	9.1	18.75	2.86
33	7.18	17.75	4.66	17.25	7.08
36.75	1.3	21.67	3.4	20.33	1.25
38	2.16	14.75	2.68	14	0.82
39	4.24	14.33	2.62	21	2.12
33.5	13.05	20.25	1.3	20	4.74
21.75	6.02	18.75	3.34	20.5	1.5
31.5	6.1	17	4.74	15.25	2.28
38	1.22	21.75	2.49	17.5	0.5
34.5	3.35	17.25	3.34	19.5	3.35
36.25	6.38	18.33	1.25	20	2.35
33.25	5.67	12	4.18	17.5	5.68
21.5	5.5	12	3	17.75	5.8
33	4.74	15.5	2.29	19.75	0.43
34.5	3.2	23	1.41	19	1.41
36.25	2.17	10	4.53	18	0.71
41.67	6.18	18.25	5.45	16.67	2.62
32	3.74	19.25	3.63	16.33	2.49
24.33	2.87	16.75	4.71	9	4.97
38.5	1.66	14.25	4.44	19	2.16
36.33	7.32	17.67	4.5	17.5	2.96
37.67	2.36	12.67	3.4	17.75	3.9
35.75	6.83	17.25	1.48	17	3.08
29.5	4.5	18	5.39	20	1.22
27.25	4.92	13.5	7.7	18	3
43	3.81	12	0.82	15.33	2.62
37.5	1.66	17	4.53	15.75	3.9
37.75	1.79	14	5.61	16	6.16
36	6.48	9.5	3.04	17.67	2.87
31	3.81	15.5	1.5	14.75	3.7
22.5	1.5	20	1.63	14.5	1.66
36.75	4.49	12.75	2.86	14	1.41
35	2.74	17	3.67	14.75	6.14
35.25	2.49	11.5	0.87	17.25	3.27
39.25	7.29	13	4.58	14.75	2.17
26.25	6.61	16	2	18.5	2.06
31.5	4.5	13.75	4.87	16	3.24
37.75	2.49	17.67	2.36	16	2.83
35.67	2.05	17	8.19	22	0.82
37	4.06	14.25	6.38	18.5	3.64
41.75	4.44	14	2.12	17.25	3.27
23	3.74	14.67	2.49	17.5	2.87
27.75	4.92	16.5	1.5	19.33	3.3
40.75	4.26	12.75	1.92	23.5	0.87
26.75	5.63	18	2.74	20.75	3.49
35	7.81	17.75	5.26	13.5	4.03
35.5	5.94	17	2.92	17.75	2.95
30.5	2.18	14.25	4.44	23.75	0.43
38	2.45	19	4	21.5	0.87
35.25	2.49	19	3	15.25	3.7
32.75	2.17	19.5	5.02	15.33	8.38
41	3.24	13	6.16	17.67	5.31
30.75	7.5	8.33	5.73	18	7.12
26.67	4.03	15	3	11.25	2.49
38.75	4.6	16	2.45	14.75	2.95
38.25	3.9	17.5	2.5	15.5	5.55
32.75	2.17	19	4.42	15	2.12
45	2.45	12	5.2	15	0
31	1.41	11	7	16.25	4.26
25.25	2.95	18	1.41	17.75	0.43
39	2.45	15.33	5.31	18.25	4.02
36	5.2	13.25	6.5	14.75	1.79
29	7.45	16.75	2.95	17.5	3.04
37.5	3.84	12.67	4.99	18.5	3.64
27	3.67	13.75	4.71	11.25	4.44
30.25	3.96	19.5	1.5	11.25	3.11
41	5	16.33	5.44	18	2.12
33.75	1.3	15.25	1.92	18.5	3.57
34.25	4.32	11.67	3.3	14.33	8.18
39.33	6.65	17.25	5.36	13.6	6.09
24.25	3.49	12	6.68	23.33	0.94
32.75	3.27	13.67	4.64	13.33	8.65
38.33	2.05	14.5	5.12	18.67	1.7
31.75	2.17	16.75	3.49	17.25	2.17
39.33	2.05	19.67	1.89	16.25	4.92
33.75	6.83	12	1.41	22	5.74
26	2.45	14.25	4.66	19	2.74
34.25	5.45	15	2.45	15.5	7.26
34.5	5.55	15.75	6.18	22.25	1.64
31.5	3.2	20	2.35	14.5	4.92
42	3.08	12.25	1.79	19.5	2.06
35.67	8.01	14.5	1.5	17.25	2.95
29.75	2.17	16.25	3.34	16	3.67
32.5	7.43	11.67	1.7	11	5.61
33.67	3.3	15.67	3.3	16.75	3.11
34.75	3.7	19.33	3.09	18	5.1
34	8.09	11.25	3.11	19	4.69
32.5	4.92	14	1.87	17	4.18
30	0	17	3.27	16.67	3.4
31	5.25	14.6	5.31	14.25	3.27
36.67	4.03	21.67	1.7	16.25	3.34
32.5	3.77	15.33	2.05	21.5	1.8
36.75	6.06	11.5	1.12	16.5	4.5
35	5.87	13.75	2.05	19	1.87
29.5	2.29	12.25	0.83	13.67	7.32
37.5	5.72	13.5	2.5	11.67	3.09
36	0	12.67	4.99	16	3.27
36	2.45	15.75	2.86	22.33	0.94
40.25	4.26	14.25	4.92	19.25	2.77
29	2.83	21	0	19.25	4.02
26.75	1.79	20	0.82	17.33	3.3
33.25	3.49	12.25	3.63	18.75	3.7
34.25	7.4	20.5	2.29	21.5	0.5
30	3.67	18.67	4.11	12	6.04
41.25	3.27	14.5	3.5	12.25	5.93
28.75	11.28	16	2.74	19.25	1.79
27	1.87	15.33	0.47	20.33	0.94
32.25	5.76	14.75	3.9	17.75	2.38
38.25	4.44	11	6.04	17	4.53
34.25	1.79	19.25	3.27	17.75	5.8
40.67	3.68	13.67	2.87	15	2.24
34	5.89	15	3.54	17.67	4.19
27.5	1.66	21.5	2.29	15.25	5.54
28	6.16	16	0.82	16	1.22
38.5	4.92	19	2.12	17.25	2.49
30	4.42	20.67	2.36	16.75	1.79
36.75	8.04	14.5	3.57	18.75	4.44
35	6.38	14	1.63	13.75	1.3
24.25	6.61	15	9	12	2.16
31	4.74	16.33	1.25	16	2.16
39	4.24	13	4	10.75	1.3
34	2.83	14.67	1.25	15.5	2.5
34	5.1	16.75	3.11	16.67	0.47
40.75	4.76	18.67	1.7	16.25	4.44
29.25	1.48	16.25	6.26	19.5	2.96
33.33	4.03	17	2	12	6.82
38.25	5.36	15	2.55	15.25	3.49
31	3.74	17.5	5.02	17.67	8.96
35.25	3.9	16	2.55	12	5.2
34	11.58	12	5.66	19.67	1.7
24.75	2.49	16.75	2.95	14.33	2.87
31.25	4.76	14.75	2.17	15.5	4.09
41	3.74	15.67	2.49	10.25	1.79
32.75	2.17	15.25	2.68	12.5	6.02
32.25	5.36	15.5	2.29	14.33	5.91
30.75	4.44	15	2.45	11.67	6.34
26.75	2.49	12	2.83	19	1.22
25.25	10.06	13.25	2.17	9	3.74
38.67	2.05	9.25	6.14	10.33	3.68
33	5.1	11.5	6.42	11.75	2.68
33.75	3.9	16	3.24	14.5	3.91
33.5	5.5	13	4.24	17.5	2.5
30.75	3.27	15.67	1.7	21	2.24
28.5	5.02	14.25	3.03	18.25	3.27
40.75	3.49	16	5.05	19.5	1.66
34.25	2.17	19.75	1.3	23	1.22
36.5	2.69	10.33	0.94	16.75	5.12
36.25	6.94	11.25	3.34	18.25	3.56
29.5	7.37	16.67	1.25	21.33	0.47
29.67	6.02	15.75	3.03	19.67	2.05
41.33	2.49	18.67	2.87	15.75	3.9
36	0	19.75	2.68	14.75	5.31
34.5	5.02	23.75	2.28	17	2.55
35.25	5.76	16.25	2.38	16.5	5.72
26.25	1.48	18.5	1.8	17.75	3.42
12.5	9.34	12	2.12	21.5	1.5
35	3.56	12	3	14.5	3.5
33.33	2.05	15	3.94	15	4.24
37.5	1.5	14.25	2.86	14.5	5.5
36.75	8.32	13.5	3.77	20.5	2.87
32	2.74	15	2.12	24.25	2.38
25.75	2.49	18.5	3.64	17.25	4.15
38.5	5.55	13.5	3.77	21.5	2.18
34	4.53	22.67	2.87	23.25	0.83
37.5	1.5	21	2.12	19	2
37.5	9.55	16.5	2.29	16.25	3.27
30.75	3.27	15	1.22	18.75	3.9
26.25	3.96	17.5	1.12	24	2.12
41	3.74	17.67	4.71	22.25	1.3
36.33	0.47	16.67	2.36	21.5	2.87
35.75	3.63	13	2.92	18.75	1.3
35.25	7.08	13.5	4.15	19.25	2.49
31.25	5.89	12.75	1.3	19.25	1.79
25.75	6.5	17.25	2.86	16.5	4.5
41	3.74	9.5	5.5	11	3.39
35.4	5.95	15.75	4.6	10.5	3.2
36.75	3.27	15	2.55	19.25	4.44
34.67	9.46	12	3.56	18.5	0.87
34	7.35	14.25	3.77	14.75	4.15
24.5	1.8	14.25	2.86	17	1
35.25	2.59	18	2.16	19.33	2.36
36	3.54	14.67	4.5	14.5	2.87
33.25	3.9	15	4.69	17.5	2.29
38	7.04	11.5	3.35	18	0
27.25	1.79	17.67	2.05	19.33	2.36
25.75	9.73	15.5	4.15	15.75	1.3
35.25	3.11	17	2.74	18.5	4.5
32	1.22	16.33	3.09	18.75	2.86
37	0.82	19.75	1.48	20.67	3.3
40	5.61	18.25	0.43	17.67	6.34
28	7.07	15	3	18	2.12
28.33	6.13	17	1.41	15.5	2.69
37.5	3.35	15.75	3.77	19.5	3.35
30.75	3.27	18.5	2.6	14.75	5.07
36	7.48	14	3.67	15	2.55
32	8.72	15.5	3.91	17.5	5.41
21.5	8.05	12.33	2.87	22.33	1.89
33.33	3.4	19.25	1.48	17.75	1.79
35.75	2.49	17.75	3.7	15	2.12
32.25	2.49	16.33	4.19	14	2.94
34.5	8.08	10.5	5.68	15.75	2.86
28.75	12.85	9.67	4.99	17.5	8.17
21.33	4.5	18	2.12	17.33	1.7
37	5.34	12.75	3.11	15.5	3.91
33.67	3.3	20.33	2.49	18.75	2.49
30	2.45	15.33	2.62	12.5	0.87
39.25	3.42	18.5	2.29	16.25	7.73
35.75	8.14	17.67	2.62	20.25	2.59
21.5	5.41	16.5	2.96	19.25	1.79
36.5	5.5	15	2.45	13	3.61
30.5	7.76	17.5	1.66	17.75	0.43
33.25	3.77	14.25	3.96	11.25	3.11
39	4.95	14	2.83	18.67	4.78
30.5	3.35	15.25	6.1	20	1.22
21	6.98	17.5	4.33	18	0
40.25	4.26	12.25	4.32	9.5	1.8
34.33	3.09	20.33	1.7	18	8.75
33.5	3.57	13	1.41	13.5	3.64
34.75	4.76	13.75	4.92	13.25	5.45
29.75	2.86	11.25	5.76	18.25	1.09
27.25	4.02	19.75	3.77	14	4.36
40.5	2.69	18.5	4.77	18.75	4.09
30.5	3.2	18	4.9	17.33	2.49
31.75	4.82	17.5	4.33	10	2.83
39	7.65	15.67	1.7	18.67	6.18
25	1.41	19.5	1.12	24	2.45
30.5	6.42	17.5	4.97	18.5	3.57
35	5.35	16.67	3.4	19.75	1.79
35.5	2.87	14.75	2.49	20.25	2.59
31.5	3.35	15.75	4.15	19.25	1.79
36.25	7.46	14.75	6.22	17.75	6.38
24	8.51	19.75	1.3	20	6.6
33	3.67	17.75	2.49	21	1.87
41.75	4.44	12.33	6.94	17.67	4.71
31	4.24	13.75	4.15	12.67	4.11
37	4.58	20	3.67	18.75	4.66
31.67	5.25	12.5	2.06	13.33	4.11
28.75	1.79	20.25	3.11	18	3.08
31	5	15.75	5.76	21	0
36	4.24	13.25	4.09	15.5	2.6
29.25	7.29	22.25	1.3	17	3.54
36	4.24	19	3.94	15	3
39.67	4.99	11.33	3.86	17.5	2.69
28.5	4.03	18.25	1.92	15.25	3.56
31.25	5.02	18.5	3.2	17.25	6.26
38.25	4.66	14.75	5.31	11.75	3.49
36.75	1.3	17.25	2.49	19.25	4.44
41	1	13.5	0.5	13.5	1.5
33.5	6.55	15.6	3.01	17.6	2.73
33	4.24	14.5	5.55	14	4.55
38	4.42	12.25	1.64	19.5	1.66
32.75	0.43	15.5	2.6	16	3.74
29.5	0.5	17.67	2.36	17.75	2.59
40.33	3.4	17.67	0.47	13	6.48
34.5	6.22	14.5	3.28	16.5	5.12
26.5	1.5	14.75	7.4	11.75	2.86
33.25	3.83	13.67	2.36	16	2.83
32.33	3.3	15.67	4.78	11	4
34	3.67	19.5	6.69	19.25	3.49
35	7.07	15	6.48	17.75	3.83
36	5.61	15.75	3.9	17	3.39
27.5	6.38	17.5	1.5	15.67	5.19
32.75	6.02	11.75	6.57	18.75	1.3
33.5	2.06	18	2.12	16.75	1.3
35	2.74	17.5	4.97	15.25	5.49
36.75	3.27	15	3.54	14.33	0.47
28	4.85	11	5.89	18	2.45
28.75	6.26	18.75	3.34	20	1.41
36.75	8.61	17.25	3.27	20	1.41
38.67	1.25	16.25	3.9	17	2.83
37.25	3.27	14.25	2.49	17	1.41
35.5	7.26	7.25	4.87	19	3.56
26.33	1.7	10.33	3.09	22.25	1.3
31.5	4.97	15.5	3.57	15	3.46
43.25	3.03	16.5	4.72	8.75	5.45
34.75	4.76	17.75	4.21	12	4.64
34.25	3.03	16.25	6.53	14.5	3.2
34	4.06	14.5	3.5	14.75	2.49
27	5.1	12	4.24	12.33	2.05
35.25	7.15	15	5.1	16	1.22
38	5.1	17	3.16	13	5.35
34.33	2.36	12.33	2.87	13.75	3.63
32.75	3.27	9	5.35	18.25	2.77
32	5.74	14.25	1.92	16.67	1.7
29	2.74	15.5	2.6	20.75	1.79
35.25	6.14	16	1.22	14.67	1.89
39.75	1.3	18.33	4.03	19.75	3.19
32.5	3.77	17.25	4.26	16.5	6.8
37.5	6.8	13.5	2.69	18.5	4.82
30.25	6.61	17	3	18.67	4.78
28.5	4.5	16.75	6.5	21.5	2.29
36.5	4.61	18.75	3.77	13.75	6.26
31.67	4.11	17.5	5.5	19	2.92
33	4.12	15.5	3.91	14	5.92
33.25	6.5	14	3.74	18.5	2.5
24.25	4.71	15.25	5.93	16.25	7.95
27.75	5.76	13.25	1.3	16.25	2.49
38.25	5.12	14.75	2.17	15	6.36
34	2.83	17	5.39	9	4.97
29	5.72	12	6.6	12.67	5.44
38.67	5.79	13	1.41	15.75	3.34
24.75	5.76	13.25	3.03	18.75	1.48
36.25	7.26	15	3.67	17.75	2.86
37	3.94	20.25	1.3	16.25	1.64
33.75	3.27	19.5	4.5	15	2.12
34.25	5.21	17	1.22	14.25	4.15
26.5	3.2	14.67	4.78	17.25	3.27
28.75	5.45	16.33	3.86	20.67	2.49
41.33	2.87	15.5	2.29	11	7.79
29.33	0.94	19	0.82	10	6.82
31.5	5.94	12.75	3.56	17	1.41
36.25	10.69	16.25	1.3	18	3
26.5	5.89	20	2.35	16.75	3.96
32.75	6.06	15.5	7.3	17.25	3.27
39.25	5.63	20.75	3.27	18.25	2.77
31.75	5.31	14.25	3.9	22.75	4.6
33.5	4.5	14	2.74	17.25	4.32
33	5.61	17.67	0.47	15.67	5.19
33	3	15	4.9	15.25	3.27
33.25	6.91	19.25	2.95	18.25	1.79
34.5	3.35	18.67	1.25	19.75	1.09
34.5	4.5	16	8.46	9.75	3.34
34.33	4.19	20.75	1.79	13	3.27
39.33	8.81	18.33	0.47	23.75	1.64
27.5	1.5	11.75	2.49	16	6.96
30.5	6.98	18	0.71	19.75	2.77
41	3.67	15.5	3.35	15	4.58
26.5	8.26	14.25	1.3	14.5	2.18
34.25	7.95	15	1.63	17.33	3.3
35	5.87	13.5	1.66	14.25	2.28
30.5	1.5	9.25	3.63	19	0.71
39	5.72	16.75	4.6	14	6.38
34	9.25	17.75	2.17	12.5	2.29
30	4.74	11.5	5.17	16.25	3.7
39.67	2.62	11.33	2.49	12.5	2.5
33.75	7.5	12.75	3.96	16	4.06
30	1.87	11.75	6.68	15.75	0.83
37.25	7.15	12.75	1.92	13	2.12
35.5	3.91	13.75	5.21	12.33	2.05
32.75	2.68	16	2.16	11.33	2.62
36.25	2.17	13.5	1.5	15.33	2.49
28.33	3.4	13.33	1.7	23.5	0.5
22	2.55	12.75	4.66	16.25	3.27
38	1.63	19.67	1.7	15.5	1.66
34.25	2.17	15.75	3.27	12.25	6.5
36	2.12	14.67	4.19	19.25	2.86
35.5	7.4	16.33	0.94	16.75	1.64
25.5	6.18	15.5	0.87	10.33	1.89
28.5	6.54	14	4.06	17.5	2.29
31.75	7.01	16.75	4.6	11.25	4.32
28.25	5.31	13.75	4.76	16.33	2.87
33.25	6.14	15.75	3.96	14.67	2.05
34.25	9.96	11.33	1.89	16.33	5.91
20.5	5.02	16	1.58	15.25	2.86
36.75	5.54	16	2.74	12.25	5.21
38.67	1.25	19.75	4.55	19.67	3.3
39.5	2.6	11.67	0.94	19.25	3.03
32.33	8.06	10.33	5.31	14.33	2.62
34	4.64	11.5	2.29	19.25	6.5
28	4.18	14	4	10.75	5.97
38	4.06	10.75	5.85	12.75	6.5
31.25	2.77	18	4.3	10.67	4.99
32	5.7	22	1.41	14	5.89
37.75	9.47	12	4.64	13.25	1.79
32.33	2.62	17.75	0.43	17.33	1.89
31	4.08	16.33	7.41	16.67	1.7
33.5	2.18	15.5	2.5	19	2.45
35.75	2.17	14.5	4.09	11.75	6.38
34.25	3.49	13	6.56	22	1.41
40.33	5.25	7.5	4.5	17.67	3.86
23.5	4.15	12	3.08	17.75	1.48
32.5	5.68	16.5	4.72	12.25	6.42
36	5.61	21.25	4.76	14.25	2.28
38	2.12	17.33	1.7	16	2
34.5	10.5	12.5	2.5	16	4.55
36	6.75	16	1.87	14.75	5.45
26.25	3.9	15.5	3.2	15.5	7.09
38.25	3.9	17.33	1.25	18	0
36	2.12	18.67	1.7	7.33	4.5
34	1.73	17.5	2.69	12	0
40	3.56	8.25	2.49	19.67	2.36
28.75	5.89	16	1.41	17.5	2.5
30	2.45	15.67	1.7	18.75	0.83
36.5	9.07	15.75	2.49	17.5	1.5
33.75	1.3	17	3.67	15.75	2.59
37	1.22	19	1.22	17.75	1.79
39	3.56	13.33	3.09	17.5	0.5
24.5	8.44	15.67	3.3	19.4	3.83
30.25	7.66	21	2.74	18.75	4.97
37.5	1.5	17.75	3.96	17.5	2.5
30	0.82	19.25	3.03	22.33	1.25
36	5.52	13.25	1.48	18	2.55
41.33	8.06	18	2.45	21.5	1.5
25.25	4.71	20.25	1.79	21	2.12
29.75	4.71	16.25	5.17	17	3.24
42.25	2.38	13.33	3.4	18.75	2.28
34.5	1.5	18	3.67	11.75	3.11
40	1.73	20.5	2.69	15.75	4.15
35.5	4.5	17	2.12	17.25	5.93
26.75	10.47	19.75	3.63	20.5	4.92
33	6.4	13.5	3.2	17.67	2.49
36.75	2.49	17.75	3.27	11.5	3.35
35.25	2.49	17.33	2.05	16.67	2.62
41.5	2.29	23.25	1.3	13.75	4.82
30	3.94	18.75	2.49	20	3.74
27.5	2.87	14.25	3.27	22	3.56
30	12	17.67	2.05	13.67	8.99
38.5	4.86	15.2	1.83	16.6	1.74
30	2.45	18	3.94	21.33	2.05
43.33	3.4	14.5	2.18	17.33	5.19
27.67	4.03	18.67	2.62	14.75	2.38
25.2	6.01	12.8	3.12	21.75	2.28
41.33	3.3	14.67	0.94	17	4.85
37.25	4.09	11.67	5.91	18	3.27
32	4.9	12.25	4.21	16.5	3.64
37	6	18	0	16	5.15
29	1.87	16.75	3.03	19.75	3.63
28.5	4.5	15	1.87	14.75	3.49
40	4.42	12	4.97	12.75	3.9
31.5	2.6	16.75	2.17	13.75	3.49
33.75	2.86	17.33	1.7	12.33	3.68
28.75	2.05	11.67	2.05	15	2
24.75	3.11	16.5	2.96	11	2.92
35.5	6.42	18.5	1.8	15.75	2.28
38.25	5.31	17.25	2.77	7	1.58
30.5	4.82	15.75	3.77	14.5	4.15
33.25	4.15	12.5	3.57	13.25	4.66
29.33	2.87	15.25	2.77	19.33	3.09
24.67	3.86	10.33	1.7	19.25	4.21
38.25	3.96	11.5	5.89	14.75	4.09
35.75	1.79	10	6.28	15.75	3.11
37.25	1.3	15.75	6.76	18.25	3.9
34.75	5.07	9.5	5.32	17.5	2.06
26.75	5.45	20.25	1.79	14	3.08
24.75	4.15	15.25	2.77	19.75	1.3
39	7.11	14.75	3.9	16.5	1.5
37.5	2.6	14.67	2.87	19.33	1.89
33	5.48	13.5	1.12	14.25	4.44
39.33	6.02	11.5	2.29	15	4.08
28.33	2.62	15.25	2.38	18.33	2.49
31	4.08	15.33	2.05	12.25	5.63
41.5	4.15	15.5	4.09	15	4.9
32.75	5.31	12	3.67	15.5	4.27
32	7.04	16.75	2.28	12.5	5.89
31.75	6.61	16.25	2.38	21.25	4.21
20.5	2.18	11.67	2.49	12.67	1.7
34.5	7.92	15.25	3.7	18.25	2.77
39.75	5.36	14.75	4.21	13.25	1.79
34.25	4.02	18	4.32	12.25	5.54
37	4.74	11.33	3.3	10	6.16
36.5	6.42	18	4.74	20	2.24
28.5	5.17	9.67	7.36	21	2.94
33.75	4.44	17.5	3.77	17	3.24
36.33	0.47	19.5	4.03	11	4.55
37.67	1.7	15	8.52	16.5	4.5
36.75	8.32	15.25	3.9	19.25	2.77
37	0	10.5	3.5	14.5	4.15
18.33	8.38	18	2.45	17	4.18
34.5	7.7	16	4.58	14.75	6.02
36	3.54	19.5	4.56	11.75	5.72
35.5	7.83	12.25	3.63	14.75	3.27
36.5	5.12	13.5	6.22	21.25	2.49
25	7.65	16.25	8.5	15	3.54
29.75	11.54	11.75	2.49	15	2.74
40	4	16.67	2.62	13.75	4.26
32.5	2.29	16.5	1.12	18.5	2.29
36	3	21	0	15	3
36	3	21	0	15	3
33	7.63	15.31	4.83	13.07	4.3
33	7.63	15.31	4.83	13.07	4.3
37.75	4.44	14.67	6.94	22	2.83
34.25	3.49	19	0.71	23.25	1.92
45.33	2.49	17	2.12	15.67	5.56
25	12.53	18.5	1.12	16.5	4.97
26.5	4.09	17.5	1.5	18	4.74
41	2.83	15.67	1.7	18.75	4.15
37.5	3.64	15.75	4.32	17.75	2.95
34.5	3.2	21.75	1.92	17.25	3.27
36.25	6.38	15	2.74	20.33	5.19
29.25	4.44	17	0.82	20.75	3.77
29.5	1.8	12	7.12	16.25	2.86
38.75	5.49	17.5	3.28	17	3.24
34.75	3.03	18.25	2.77	16.5	1.12
36	0	16.67	3.68	18.67	1.7
38.25	7.46	17	3.74	13.67	0.94
29	3.67	19.25	4.26	21.75	3.9
30.33	8.26	17.33	1.25	16	1.41
41.25	6.5	17.33	1.7	20.67	0.47
29.33	3.86	14	3.56	14.5	2.5
31.5	4.72	21	0	17.25	4.44
35.5	5.85	11.75	0.43	14	2.74
30.33	2.49	12.67	8.5	11.75	3.27
33.5	5.41	19	2.83	12.25	4.44
34	3.67	14.33	3.3	19.5	5.02
31.25	2.49	18.75	3.9	12	6.36
36.5	2.29	13.25	2.77	13.25	3.27
36.25	5.72	12.5	2.5	13.75	3.77
29	5.34	14.5	1.8	17.5	2.69
35.75	9.18	12.5	2.5	14.67	2.49
34.75	2.17	15.25	4.66	13.75	2.05
33.5	2.69	17.33	3.77	13.33	3.68
38.5	6.54	17	2.55	15.75	3.27
27.25	3.83	19.5	1.5	18.25	2.59
26	6.18	17	3.74	18	2.45
40.67	3.68	13	5.05	17.33	1.7
33	0	17	1.58	16	3.39
36	2.45	13	4.08	14.25	6.65
38.75	6.8	8	3.94	17	4.85
25.75	5.72	13.33	3.86	18.5	1.5
33	3.67	7.25	4.02	13.75	2.28
40.75	5.07	17.25	5.36	11.25	2.86
34.75	3.42	16	5.39	16.75	2.86
36.25	7.36	17	4.06	17	1.22
43.67	3.3	16	1.22	16.67	2.49
29	4.42	13.67	1.7	19.5	3.35
20	6.75	15	2.55	16.75	1.3
37	3.67	14.33	0.47	19.25	2.49
38.25	0.43	17.5	2.69	15.33	3.68
38.5	3.91	15.33	1.25	15	3.08
37.75	5.07	14.75	2.49	15.25	3.27
39.75	8.04	11.75	2.95	18	2.24
33	3	19	0.71	15.5	2.29
15	7.48	17	1	10	2.83
26.75	3.9	18	2.12	14.5	2.87
40.75	4.49	13.25	4.21	14.75	2.38
37	0	15	4.9	17.67	4.5
36.75	0.83	17	1	19.75	3.03
33.67	3.86	13.67	2.49	18.75	2.49
42.75	2.28	14.5	2.29	15.25	2.95
35.25	4.44	13.67	1.89	17.25	4.87
31.5	1.66	15.5	7.92	20.25	2.59
29.5	1.5	13.25	3.7	15	3
35.5	4.15	14	1.41	19.25	3.56
40.33	4.19	13.33	6.02	17	1.41
38.25	0.83	13.75	3.49	12.5	2.29
33.25	6.5	15	1.63	15.67	6.18
43.25	2.59	14	3.74	19	1.41
35.75	7.26	14	3	18.75	3.56
29	6.36	11.33	1.7	21.25	3.83
21	2.12	17	4.74	21.5	0.5
32.75	6.38	14	6.04	19	2.74
42	2.45	15.5	5.59	14.5	2.5
36	0	12	1.87	16.5	2.6
27.75	2.49	14.5	3.91	13	2.12
32	4.97	9	6	15.5	3.2
39.5	3.35	9.67	4.5	17	4.55
35	6.48	10.75	1.64	16	3.74
27.75	0.83	9	0.71	16.75	4.02
21.5	5.55	14.75	2.77	18.5	4.27
28.75	4.66	18.67	3.09	19.5	1.12
42.25	3.27	13.75	0.83	17.5	0.87
33.5	2.87	17.25	3.7	17	1
32.33	0.94	18.67	4.19	7	4
35	4.06	15	1.87	16	2
44.25	2.49	13.25	1.48	19.25	1.92
37	1.41	12	1.41	17	3.74
31	1.22	13.25	2.05	18.5	1.5
28.75	2.77	15.25	6.76	12	2.24
28.5	5.41	13	0.71	15.25	2.77
38.25	0.83	14.5	2.5	14.5	3.77
34	2.92	15	4.3	17.25	3.77
34	1.41	15.75	3.27	17	0.82
34	1.73	15	5.2	14	4.12
42.33	2.05	18.67	1.7	15	2.55
31.75	8.1	16.5	4.15	19	4.58
36	0	17.67	1.89	15	3
32	1.41	15	2.94	16.67	2.81
32.25	6.53	18	4.74	14.5	3.5
39.5	3.35	18.5	3.2	11.75	2.95
30	4.64	15.5	1.5	13.5	4.39
28.75	3.27	20.67	2.87	18	2.45
36	2.45	14	3.39	18.33	1.25
39.5	1.5	17.33	4.5	19.5	1.5
35.75	7.63	22	1.22	24.25	2.28
30.75	4.44	20.75	2.49	24.5	1.5
27.5	7.3	15	5.61	20.5	4.33
37.25	2.49	20.25	4.92	16	2.35
41.25	3.27	18	3.39	17.75	4.09
35	4.06	16	5.1	15.33	2.49
29.75	5.63	20.6	4.03	13	1.9
30	1.87	25.25	1.64	12.75	4.44
39.25	3.42	17	3.74	16.33	2.05
31.25	10.66	10.75	1.3	16.25	5.21
32	1.22	20.5	2.18	23.8	2.23
30.33	0.47	19	1.41	23.67	2.36
26.33	5.44	20.33	2.87	20.33	0.94
39	3.67	13.75	8.23	17.25	3.56
37.33	6.6	14	2.16	21.25	0.43
36.5	3.91	15.25	8.58	17.25	1.48
34.33	2.36	16	2.16	11	4.3
41	2.92	5	4	13.33	7.59
41	5.24	6.75	4.21	18.25	1.79
31.5	2.6	16.25	1.3	16.5	6.69
24	3.94	15.25	2.86	18	4.24
28.5	3.35	18.33	2.36	19.33	2.62
41.5	5.55	17.25	1.3	20.5	0.87
39.33	0.47	18	4.3	14	3
31.33	0.47	19	2.83	16.5	1.12
33.25	5.12	14.67	2.05	15.25	3.27
41	6.6	13.75	3.63	16.5	4.97
35	8.22	15	1.22	20.25	2.49
30.5	3.91	16.25	7.56	20.75	1.09
37.5	2.6	15.33	3.4	21	1.87
41.5	4.15	13	4.55	16.5	1.5
40	3.67	18.33	1.25	11.67	0.94
30.25	3.63	13.5	3.35	14	1.22
30.5	2.87	19.25	3.03	16.33	2.36
36.33	2.49	14	1.22	15	5.72
44	3.67	13	1.41	13	3.81
